,Name,Year,NOC,Sport,Sex,isHost,TeamNum,AvgGoldRate,AvgMedalRate,LastMedal,Medal,gold,total_medal
223463,Javier Rodriguez,2028,ESP,HBL,M,0,33,0.0,0.484375,No medal,Bronze,0,0
223464,Miguel Sanchez-migallon,2028,ESP,HBL,M,0,33,0.0,0.484375,Bronze,Bronze,0,0
223465,Abel Serdio,2028,ESP,HBL,M,0,33,0.0,0.484375,No medal,Bronze,0,0
223466,Ian Tarrafeta,2028,ESP,HBL,M,0,33,0.0,0.484375,No medal,Bronze,0,0
223467,Julia Benedetti,2028,ESP,SKB,F,0,6,0.0,0.0,No medal,No medal,0,0
223468,Alain Kortabitarte,2028,ESP,SKB,M,0,6,0.0,0.0,No medal,No medal,0,0
223469,Naia Laso,2028,ESP,SKB,F,0,6,0.0,0.0,No medal,No medal,0,0
223470,Danny Leon,2028,ESP,SKB,M,0,6,0.0,0.0,No medal,No medal,0,0
223471,Natalia Munoz,2028,ESP,SKB,F,0,6,0.0,0.0,No medal,No medal,0,0
223472,Daniela Terol,2028,ESP,SKB,F,0,6,0.0,0.0,No medal,No medal,0,0
223473,Pablo Abian,2028,ESP,BDM,M,0,2,0.0,0.0,No medal,No medal,0,0
223474,Carolina Marin,2028,ESP,BDM,F,0,2,0.0,0.0,No medal,No medal,0,0
223475,Alberto Fernandez,2028,ESP,SHO,M,0,4,0.25,0.25,Gold,No medal,0,0
223476,Fatima Galvez,2028,ESP,SHO,F,0,4,0.25,0.25,Gold,No medal,0,0
223477,Andres Garcia,2028,ESP,SHO,M,0,4,0.25,0.25,No medal,No medal,0,0
223478,Mar Molne,2028,ESP,SHO,F,0,4,0.25,0.25,No medal,No medal,0,0
223479,Maialen Chourraut,2028,ESP,CSL,F,0,8,0.0,0.16666666666666666,Silver,No medal,0,0
223480,Maialen Chourraut,2028,ESP,CSL,F,0,8,0.0,0.16666666666666666,Silver,No medal,0,0
223481,Pau Echaniz,2028,ESP,CSL,M,0,8,0.0,0.16666666666666666,No medal,Bronze,0,0
223482,Miren Lazkano,2028,ESP,CSL,F,0,8,0.0,0.16666666666666666,No medal,No medal,0,0
223483,Miren Lazkano,2028,ESP,CSL,F,0,8,0.0,0.16666666666666666,No medal,No medal,0,0
223484,Manuel Ochoa,2028,ESP,CSL,M,0,8,0.0,0.16666666666666666,No medal,No medal,0,0
223485,Miquel Trave,2028,ESP,CSL,M,0,8,0.0,0.16666666666666666,No medal,No medal,0,0
223486,Miquel Trave,2028,ESP,CSL,M,0,8,0.0,0.16666666666666666,No medal,No medal,0,0
223487,Carlos Arevalo,2028,ESP,CSP,M,0,25,0.0,0.275,Silver,No medal,0,0
223488,Carlos Arevalo,2028,ESP,CSP,M,0,25,0.0,0.275,Silver,Bronze,0,0
223489,Maria Corbera,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223490,Maria Corbera,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223491,Saul Craviotto,2028,ESP,CSP,M,0,25,0.0,0.275,Silver,Bronze,0,0
223492,Pablo Crespo,2028,ESP,CSP,M,0,25,0.0,0.275,No medal,No medal,0,0
223493,Francisco Cubelos,2028,ESP,CSP,M,0,25,0.0,0.275,No medal,No medal,0,0
223494,del Adrian,2028,ESP,CSP,M,0,25,0.0,0.275,No medal,No medal,0,0
223495,del Adrian,2028,ESP,CSP,M,0,25,0.0,0.275,No medal,No medal,0,0
223496,Diego Dominguez,2028,ESP,CSP,M,0,25,0.0,0.275,No medal,Bronze,0,0
223497,Estefania Fernandez,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223498,Estefania Fernandez,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223499,Carolina Garcia,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223500,Carolina Garcia,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223501,Rodrigo Germade,2028,ESP,CSP,M,0,25,0.0,0.275,Silver,No medal,0,0
223502,Rodrigo Germade,2028,ESP,CSP,M,0,25,0.0,0.275,Silver,Bronze,0,0
223503,Antia Jacome,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223504,Antia Jacome,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223505,Begona Lazkano,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223506,Antoni Moreno,2028,ESP,CSP,M,0,25,0.0,0.275,No medal,Bronze,0,0
223507,Sara Ouzande,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223508,Sara Ouzande,2028,ESP,CSP,F,0,25,0.0,0.275,No medal,No medal,0,0
223509,Teresa Portela,2028,ESP,CSP,F,0,25,0.0,0.275,Silver,No medal,0,0
223510,Marcus Cooper,2028,ESP,CSP,M,0,25,0.0,0.275,No medal,No medal,0,0
223511,Marcus Cooper,2028,ESP,CSP,M,0,25,0.0,0.275,No medal,Bronze,0,0
223512,Adrian Abadia,2028,ESP,DIV,M,0,4,0.0,0.0,No medal,No medal,0,0
223513,Valeria Antolino,2028,ESP,DIV,F,0,4,0.0,0.0,No medal,No medal,0,0
223514,Ana Carvajal,2028,ESP,DIV,F,0,4,0.0,0.0,No medal,No medal,0,0
223515,Nicolas Garcia,2028,ESP,DIV,M,0,4,0.0,0.0,No medal,No medal,0,0
223516,de Maria,2028,ESP,OWS,F,0,6,0.0,0.0,No medal,No medal,0,0
223517,Angela Martinez,2028,ESP,OWS,F,0,6,0.0,0.0,No medal,No medal,0,0
223518,Carlos Garach,2028,ESP,OWS,M,0,6,0.0,0.0,No medal,No medal,0,0
223519,Carlos Garach,2028,ESP,OWS,M,0,6,0.0,0.0,No medal,No medal,0,0
223520,Carlos Garach,2028,ESP,OWS,M,0,6,0.0,0.0,No medal,No medal,0,0
223521,Carlos Garach,2028,ESP,OWS,M,0,6,0.0,0.0,No medal,No medal,0,0
223522,Txell Ferre,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,Bronze,0,0
223523,Marina Garcia,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,Bronze,0,0
223524,Lilou Lluis,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,Bronze,0,0
223525,Meritxell Mas,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,Bronze,0,0
223526,Alisa Ozhogina,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,Bronze,0,0
223527,Alisa Ozhogina,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,No medal,0,0
223528,Paula Ramirez,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,Bronze,0,0
223529,Sara Saldana,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,Bronze,0,0
223530,Iris Tio,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,Bronze,0,0
223531,Iris Tio,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,No medal,0,0
223532,Blanca Toledano,2028,ESP,SWA,F,0,11,0.0,0.42857142857142855,No medal,Bronze,0,0
223533,Laura Cabanes,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223534,Laura Cabanes,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223535,Ainhoa Campabadal,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223536,Ainhoa Campabadal,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223537,Emma Carrasco,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223538,Emma Carrasco,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223539,Cesar Castro,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223540,Cesar Castro,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223541,Cesar Castro,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223542,Carles Coll,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223543,Carles Coll,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223544,Maria Daza,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223545,Maria Daza,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223546,de Sergio,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223547,de Sergio,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223548,de Sergio,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223549,Luis Dominguez,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223550,Luis Dominguez,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223551,Luis Dominguez,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223552,Arbidel Gonzalez,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223553,Hugo Gonzalez,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223554,Hugo Gonzalez,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223555,Hugo Gonzalez,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223556,Hugo Gonzalez,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223557,Alba Herrero,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223558,Alba Herrero,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223559,Ferran Julia,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223560,Ferran Julia,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223561,Paula Juste,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223562,Paula Juste,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223563,Mario Molla,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223564,Mario Molla,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223565,Mario Molla,2028,ESP,SWM,M,0,38,0.0,0.0,No medal,No medal,0,0
223566,Jessica Vall,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223567,Jessica Vall,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223568,Carmen Weiler,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223569,Carmen Weiler,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223570,Africa Zamorano,2028,ESP,SWM,F,0,38,0.0,0.0,No medal,No medal,0,0
223571,Unai Aguirre,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223572,Unai Biel,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223573,Alejandro Bustos,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223574,Sergi Cabanas,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223575,Paula Camus,2028,ESP,WPO,F,0,26,0.25,0.5,No medal,Gold,0,0
223576,Paula Crespi,2028,ESP,WPO,F,0,26,0.25,0.5,No medal,Gold,0,0
223577,de Miguel,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223578,Anni Espar,2028,ESP,WPO,F,0,26,0.25,0.5,No medal,Gold,0,0
223579,Laura Ester,2028,ESP,WPO,F,0,26,0.25,0.5,Silver,Gold,0,0
223580,Martin Famera,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223581,Judith Forca,2028,ESP,WPO,F,0,26,0.25,0.5,Silver,Gold,0,0
223582,Maica Garcia,2028,ESP,WPO,F,0,26,0.25,0.5,Silver,Gold,0,0
223583,Alvaro Granados,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223584,Marc Larumbe,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223585,Paula Leiton,2028,ESP,WPO,F,0,26,0.25,0.5,Silver,Gold,0,0
223586,Eduardo Lorrio,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223587,Alberto Munarriz,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223588,Bea Ortiz,2028,ESP,WPO,F,0,26,0.25,0.5,Silver,Gold,0,0
223589,Pili Pena,2028,ESP,WPO,F,0,26,0.25,0.5,Silver,Gold,0,0
223590,Nona Perez,2028,ESP,WPO,F,0,26,0.25,0.5,No medal,Gold,0,0
223591,Felipe Perrone,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223592,Isabel Piralkova,2028,ESP,WPO,F,0,26,0.25,0.5,No medal,Gold,0,0
223593,Elena Ruiz,2028,ESP,WPO,F,0,26,0.25,0.5,Silver,Gold,0,0
223594,Bernat Sanahuja,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223595,Roger Tahull,2028,ESP,WPO,M,0,26,0.25,0.5,No medal,No medal,0,0
223596,Martina Terre,2028,ESP,WPO,F,0,26,0.25,0.5,No medal,Gold,0,0
223597,Andy Criere,2028,ESP,SRF,M,0,3,0.0,0.0,No medal,No medal,0,0
223598,Nadia Erostarbe,2028,ESP,SRF,F,0,3,0.0,0.0,No medal,No medal,0,0
223599,Janire Gonzalez,2028,ESP,SRF,F,0,3,0.0,0.0,No medal,No medal,0,0
223600,Alex Abrines,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223601,Santi Aldama,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223602,Dario Brizuela,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223603,Lorenzo Brown,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223604,Queralt Casas,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223605,Maite Cazorla,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223606,Maria Conde,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223607,Alberto Diaz,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223608,Rudy Fernandez,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223609,Usman Garuba,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223610,Laura Gil,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223611,Paula Ginzo,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223612,Megan Gustafson,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223613,Willy Hernangomez,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223614,Juancho Hernangomez,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223615,Sergio Llull,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223616,Xabi Lopez-arostegui,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223617,Mariona Ortiz,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223618,Maria Araujo,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223619,Jaime Pradilla,2028,ESP,BKB,M,0,24,0.0,0.0,No medal,No medal,0,0
223620,Leonor Rodriguez,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223621,Leticia Romero,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223622,Alba Torrens,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223623,Andrea Vilaro,2028,ESP,BKB,F,0,24,0.0,0.0,No medal,No medal,0,0
223624,Gracia Alonso,2028,ESP,BK3,F,0,4,0.0,1.0,No medal,Silver,0,0
223625,Juana Camilion,2028,ESP,BK3,F,0,4,0.0,1.0,No medal,Silver,0,0
223626,Vega Gimeno,2028,ESP,BK3,F,0,4,0.0,1.0,No medal,Silver,0,0
223627,Sandra Ygueravide,2028,ESP,BK3,F,0,4,0.0,1.0,No medal,Silver,0,0
223628,Nacho Baltasar,2028,ESP,SAL,M,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223629,Paula Barcelo,2028,ESP,SAL,F,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223630,Andres Barrio,2028,ESP,SAL,M,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223631,Joaquin Blanco,2028,ESP,SAL,M,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223632,Diego Botin,2028,ESP,SAL,M,0,13,0.07142857142857142,0.17857142857142858,No medal,Gold,0,0
223633,Nora Brugman,2028,ESP,SAL,F,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223634,Tamara Echegoyen,2028,ESP,SAL,F,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223635,Pilar Lamadrid,2028,ESP,SAL,F,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223636,Ana Moncada,2028,ESP,SAL,F,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223637,Tara Pacheco,2028,ESP,SAL,F,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223638,Gisela Pulido,2028,ESP,SAL,F,0,13,0.07142857142857142,0.17857142857142858,No medal,No medal,0,0
223639,Florian Trittel,2028,ESP,SAL,M,0,13,0.07142857142857142,0.17857142857142858,No medal,Gold,0,0
223640,Jordi Xammar,2028,ESP,SAL,M,0,13,0.07142857142857142,0.17857142857142858,Bronze,No medal,0,0
223641,Alberto Gines,2028,ESP,CLB,M,0,2,0.3333333333333333,0.3333333333333333,Gold,No medal,0,0
223642,Adriana Romero,2028,ESP,CLB,F,0,2,0.3333333333333333,0.3333333333333333,No medal,No medal,0,0
223643,Eduardo Alvarez,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223644,Eduardo Alvarez,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223645,Sergio Alvarez,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223646,Sergio Alvarez,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223647,Esteban Benitez,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223648,Borja Carrascosa,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223649,Borja Carrascosa,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223650,Claudio Castilla,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223651,Claudio Castilla,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223652,Carlos Diaz,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223653,Ismael Garcia,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223654,Ismael Garcia,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223655,Antonio Jimenez,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223656,Antonio Jimenez,2028,ESP,EDR,M,0,14,0.0,0.0,No medal,No medal,0,0
223658,Distria Krasniqi,2028,KOS,JUD,F,0,5,0.2,0.4,Gold,Silver,0,0
223659,Nora Gjakova,2028,KOS,JUD,F,0,5,0.2,0.4,Gold,No medal,0,0
223660,Laura Fazliu,2028,KOS,JUD,F,0,5,0.2,0.4,No medal,Bronze,0,0
223661,Loriana Kuka,2028,KOS,JUD,F,0,5,0.2,0.4,No medal,No medal,0,0
223662,Akil Gjakova,2028,KOS,JUD,M,0,5,0.2,0.4,No medal,No medal,0,0
223663,Hana Beiqi,2028,KOS,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
223664,Adell Sabovic,2028,KOS,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
223665,Gresa Bakraci,2028,KOS,ATH,F,0,1,0.0,0.0,No medal,No medal,0,0
223666,Frances Morgan,2028,FIJ,SAL,F,0,2,0.0,0.0,No medal,No medal,0,0
223667,Viliame Ratulu,2028,FIJ,SAL,M,0,2,0.0,0.0,No medal,No medal,0,0
223668,Reapi Ulunisau,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,Bronze,No medal,0,0
223669,Laisana Likuceva,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,Bronze,No medal,0,0
223670,Maria Naimasi,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,Bronze,No medal,0,0
223671,Maria Rokotuisiga,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,No medal,No medal,0,0
223672,Sesenieli Donu,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,Bronze,No medal,0,0
223673,Raijieli Daveua,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,Bronze,No medal,0,0
223674,Ilisapeci Delaiwau,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,No medal,No medal,0,0
223675,Vani Buleki,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,No medal,No medal,0,0
223676,Verenaisi Ditavutu,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,No medal,No medal,0,0
223677,Iowane Teba,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223678,Joseva Talacolo,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223679,Kaminieli Rasaku,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223680,Joji Nasova,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223681,Filipe Sauturaga,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223682,Jerry Tuwai,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,Gold,Silver,0,0
223683,Tamani Veilawa,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223684,Waisea Nacuqu,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,Gold,Silver,0,0
223685,Jeremaia Matana,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223686,Iosefo Baleiwairiki,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223687,Talei Wilson,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,No medal,No medal,0,0
223688,Alowesi Nakoci,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,Bronze,No medal,0,0
223689,Lavena Cavuru,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,Bronze,No medal,0,0
223690,Sevuloni Mocenacagi,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223691,Kolora Lomani,2028,FIJ,RU7,F,0,27,0.24528301886792453,0.7547169811320755,No medal,No medal,0,0
223692,Ponipate Loganimasi,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223693,Raisuqe Josaia,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223694,Selesitino Ravutaumada,2028,FIJ,RU7,M,0,27,0.24528301886792453,0.7547169811320755,No medal,Silver,0,0
223695,McCUTCHEON Anahira,2028,FIJ,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
223696,David Young,2028,FIJ,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
223697,Gerard Takayawa,2028,FIJ,JUD,M,0,1,0.0,0.0,No medal,No medal,0,0
223698,Waisake Tewa,2028,FIJ,ATH,M,0,1,0.0,0.0,No medal,No medal,0,0
223699,Megan Traill,2028,FIJ,TKW,F,0,2,0.0,0.0,No medal,No medal,0,0
223700,Lolohea Navuga,2028,FIJ,TKW,F,0,2,0.0,0.0,No medal,No medal,0,0
223701,Vicky Wu,2028,FIJ,TTE,M,0,1,0.0,0.0,No medal,No medal,0,0
223702,Helalia Johannes,2028,NAM,ATH,F,0,1,0.0,0.2,No medal,No medal,0,0
223703,Vera Looser,2028,NAM,CRD,F,0,1,0.0,0.0,No medal,No medal,0,0
223704,Philli Seidler,2028,NAM,OWS,M,0,1,0.0,0.0,No medal,No medal,0,0
223705,Alex Miller,2028,NAM,MTB,M,0,1,0.0,0.0,No medal,No medal,0,0
223706,Alondra Ortiz,2028,CRC,SWM,F,0,2,0.0,0.0,No medal,No medal,0,0
223707,Alberto Vega,2028,CRC,SWM,M,0,2,0.0,0.0,No medal,No medal,0,0
223708,Gerald Drummond,2028,CRC,ATH,M,0,1,0.0,0.0,No medal,No medal,0,0
223709,Brisa Hennessy,2028,CRC,SRF,F,0,1,0.0,0.0,No medal,No medal,0,0
223710,Milagro Mena,2028,CRC,CRD,F,0,1,0.0,0.0,No medal,No medal,0,0
223711,Sebastian Sancho,2028,CRC,JUD,M,0,1,0.0,0.0,No medal,No medal,0,0
223712,Jacob Kiplimo,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,Bronze,No medal,0,0
223713,Jacob Kiplimo,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,Bronze,No medal,0,0
223714,Mercyline Chelangat,2028,UGA,ATH,F,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223715,Sarah Chelangat,2028,UGA,ATH,F,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223716,Tom Dradriga,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223717,Joshua Cheptegei,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,Gold,Gold,0,0
223718,Joshua Cheptegei,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,Gold,No medal,0,0
223719,Peruth Chemutai,2028,UGA,ATH,F,0,23,0.06666666666666667,0.13333333333333333,Gold,Silver,0,0
223720,Gracious Orogot,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223721,Halimah Nakaayi,2028,UGA,ATH,F,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223722,Victor Kiplangat,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223723,Winnie Nanyondo,2028,UGA,ATH,F,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223724,Stephen Kissa,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223725,Rotich Kwemoi,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223726,Oscar Chelimo,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223727,Leonard Chemutai,2028,UGA,ATH,M,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223728,Stella Chesang,2028,UGA,ATH,F,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223729,Rebecca Cheptegei,2028,UGA,ATH,F,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
223730,Joy Cheptoyek,2028,UGA,ATH,F,0,23,0.06666666666666667,0.13333333333333333,No medal,No medal,0,0
