,year,country,is_host,gold,silver,bronze,total_medal
4249,2008,JPN,0,9,8,8,25
4250,2008,CGO,0,0,0,0,0
4251,2008,SUI,0,2,1,4,7
4252,2008,BRA,0,3,4,10,17
4253,2008,GDR,0,0,0,0,0
4254,2008,MGL,0,2,2,0,4
4255,2008,ISR,0,0,0,1,1
4256,2008,URU,0,0,0,0,0
4257,2008,SWE,0,0,4,1,5
4258,2008,SRI,0,0,0,0,0
4259,2008,ARM,0,0,1,4,5
4260,2008,CIV,0,0,0,0,0
4261,2008,KEN,0,6,4,6,16
4262,2008,BEN,0,0,0,0,0
4263,2008,GBR,0,19,13,19,51
4264,2008,GHA,0,0,0,0,0
4265,2008,SOM,0,0,0,0,0
4266,2008,MLI,0,0,0,0,0
4267,2008,AFG,0,0,0,1,1
4268,2008,POL,0,4,5,2,11
4269,2008,CRC,0,0,0,0,0
4270,2008,PAN,0,1,0,0,1
4271,2008,GEO,0,3,2,2,7
4272,2008,SLO,0,1,2,2,5
4273,2008,GUY,0,0,0,0,0
4274,2008,NZL,0,3,2,4,9
4275,2008,POR,0,1,1,0,2
4276,2008,PAR,0,0,0,0,0
4277,2008,ANG,0,0,0,0,0
4278,2008,VEN,0,0,0,1,1
4279,2008,COL,0,0,2,1,3
4280,2008,FRG,0,0,0,0,0
4281,2008,BAN,0,0,0,0,0
4282,2008,PER,0,0,0,0,0
4283,2008,ESA,0,0,0,0,0
4284,2008,PUR,0,0,0,0,0
4285,2008,UGA,0,0,0,0,0
4286,2008,HON,0,0,0,0,0
4287,2008,ECU,0,0,1,0,1
4288,2008,TKM,0,0,0,0,0
4289,2008,MRI,0,0,0,1,1
4290,2008,SEY,0,0,0,0,0
4291,2008,CZE,0,3,3,1,7
4292,2008,LUX,0,0,0,0,0
4293,2008,MTN,0,0,0,0,0
4294,2008,SKN,0,0,0,0,0
4295,2008,TTO,0,1,1,0,2
4296,2008,DOM,0,1,1,0,2
4297,2008,VIN,0,0,0,0,0
4298,2008,JAM,0,5,4,2,11
4299,2008,LBR,0,0,0,0,0
4300,2008,SUR,0,0,0,0,0
4301,2008,NEP,0,0,0,0,0
4302,2008,AUT,0,0,1,2,3
4303,2008,PLW,0,0,0,0,0
4304,2008,LTU,0,0,3,2,5
4305,2008,TOG,0,0,0,1,1
4306,2008,NAM,0,0,0,0,0
4307,2008,AHO,0,0,0,0,0
4308,2008,UKR,0,7,4,11,22
4309,2008,ISL,0,0,1,0,1
4310,2008,ASA,0,0,0,0,0
4311,2008,SAM,0,0,1,0,1
4312,2008,RWA,0,0,0,0,0
4313,2008,CRO,0,0,2,3,5
4314,2008,DMA,0,0,0,0,0
4315,2008,HAI,0,0,0,0,0
4316,2008,MLT,0,0,0,0,0
4317,2008,CYP,0,0,0,0,0
4318,2008,BIZ,0,0,0,0,0
4319,2008,YMD,0,0,0,0,0
4320,2008,THA,0,2,2,2,6
4321,2008,BER,0,0,0,0,0
4322,2008,ANZ,0,0,0,0,0
4323,2008,SCG,0,0,0,0,0
4324,2008,SLE,0,0,0,0,0
4325,2008,PNG,0,0,0,0,0
4326,2008,YEM,0,0,0,0,0
4327,2008,TLS,0,0,0,0,0
4328,2008,OMA,0,0,0,0,0
4329,2008,FIJ,0,0,0,0,0
4330,2008,VAN,0,0,0,0,0
4331,2008,MDA,0,0,0,1,1
4332,2008,BAH,0,0,1,1,2
4333,2008,GUA,0,0,0,0,0
4334,2008,YUG,0,0,0,0,0
4335,2008,LAT,0,1,1,1,3
4336,2008,SRB,0,0,1,2,3
4337,2008,IVB,0,0,0,0,0
4338,2008,MOZ,0,0,0,0,0
4339,2008,ISV,0,0,0,0,0
4340,2008,CAF,0,0,0,0,0
4341,2008,MAD,0,0,0,0,0
4342,2008,BIH,0,0,0,0,0
4343,2008,GUM,0,0,0,0,0
4344,2008,CAY,0,0,0,0,0
4345,2008,SVK,0,3,3,0,6
4346,2008,BAR,0,0,0,0,0
4347,2008,GBS,0,0,0,0,0
4348,2008,COD,0,0,0,0,0
4349,2008,GAB,0,0,0,0,0
4350,2008,SMR,0,0,0,0,0
4351,2008,LAO,0,0,0,0,0
4352,2008,BOT,0,0,0,0,0
4353,2008,ROT,0,0,0,0,0
4354,2008,KOR,0,13,11,8,32
4355,2008,CAM,0,0,0,0,0
4356,2008,PRK,0,2,2,2,6
4357,2008,SOL,0,0,0,0,0
4358,2008,SEN,0,0,0,0,0
4359,2008,CPV,0,0,0,0,0
4360,2008,GEQ,0,0,0,0,0
4361,2008,BOL,0,0,0,0,0
4362,2008,SAA,0,0,0,0,0
4363,2008,ANT,0,0,0,0,0
4364,2008,AND,0,0,0,0,0
4365,2008,ZIM,0,1,3,0,4
4366,2008,GRN,0,0,0,0,0
4367,2008,HKG,0,0,0,0,0
4368,2008,LCA,0,0,0,0,0
4369,2008,FSM,0,0,0,0,0
4370,2008,MYA,0,0,0,0,0
4371,2008,MAW,0,0,0,0,0
4372,2008,ZAM,0,0,0,0,0
4373,2008,TPE,0,1,1,2,4
4374,2008,STP,0,0,0,0,0
4375,2008,MKD,0,0,0,0,0
4376,2008,BOH,0,0,0,0,0
4377,2008,LIE,0,0,0,0,0
4378,2008,MNE,0,0,0,0,0
4379,2008,GAM,0,0,0,0,0
4380,2008,ALB,0,0,0,0,0
4381,2008,WIF,0,0,0,0,0
4382,2008,SWZ,0,0,0,0,0
4383,2008,NBO,0,0,0,0,0
4384,2008,BDI,0,0,0,0,0
4385,2008,ARU,0,0,0,0,0
4386,2008,NRU,0,0,0,0,0
4387,2008,VIE,0,0,1,0,1
4388,2008,BHU,0,0,0,0,0
4389,2008,MHL,0,0,0,0,0
4390,2008,KIR,0,0,0,0,0
4391,2008,UNK,0,0,0,0,0
4392,2008,TUV,0,0,0,0,0
4393,2008,TGA,0,0,0,0,0
4394,2008,NFL,0,0,0,0,0
4395,2008,KOS,0,0,0,0,0
4396,2008,SSD,0,0,0,0,0
4397,2008,LES,0,0,0,0,0
4398,2008,EOR,0,0,0,0,0
4399,2008,AIN,0,0,0,0,0
4400,2012,CHN,0,39,31,22,92
4401,2012,DEN,0,2,4,3,9
4402,2012,NED,0,6,6,8,20
4403,2012,FIN,0,0,2,1,3
4404,2012,NOR,0,2,1,1,4
4405,2012,ROU,0,2,4,1,7
4406,2012,EST,0,0,1,1,2
4407,2012,FRA,0,11,11,13,35
4408,2012,MAR,0,0,0,1,1
4409,2012,ESP,0,4,10,6,20
4410,2012,EGY,0,0,3,1,4
4411,2012,IRI,0,7,5,1,13
4412,2012,BUL,0,0,2,1,3
4413,2012,ITA,0,8,9,11,28
4414,2012,CHA,0,0,0,0,0
4415,2012,AZE,0,2,2,5,9
4416,2012,SUD,0,0,0,0,0
4417,2012,RUS,0,18,21,26,65
4418,2012,ARG,0,1,1,2,4
4419,2012,CUB,0,5,3,7,15
4420,2012,BLR,0,2,5,3,10
4421,2012,GRE,0,0,0,2,2
4422,2012,CMR,0,0,0,1,1
4423,2012,TUR,0,1,1,1,3
4424,2012,CHI,0,0,0,0,0
4425,2012,MEX,0,1,3,4,8
4426,2012,USA,0,48,26,30,104
4427,2012,URS,0,0,0,0,0
4428,2012,NCA,0,0,0,0,0
4429,2012,HUN,0,8,4,6,18
4430,2012,NGR,0,0,0,0,0
4431,2012,ALG,0,1,0,0,1
4432,2012,KUW,0,0,0,1,1
4433,2012,BRN,0,1,0,0,1
4434,2012,PAK,0,0,0,0,0
4435,2012,IRQ,0,0,0,0,0
4436,2012,LBN,0,0,0,0,0
4437,2012,QAT,0,0,1,1,2
4438,2012,MAS,0,0,1,1,2
4439,2012,GER,0,11,20,13,44
4440,2012,CAN,0,2,6,10,18
4441,2012,IRL,0,1,1,4,6
4442,2012,AUS,0,8,15,12,35
4443,2012,RSA,0,4,1,1,6
4444,2012,ERI,0,0,0,0,0
4445,2012,TAN,0,0,0,0,0
4446,2012,JOR,0,0,0,0,0
4447,2012,TUN,0,2,0,1,3
4448,2012,LBA,0,0,0,0,0
4449,2012,BEL,0,0,1,2,3
4450,2012,DJI,0,0,0,0,0
4451,2012,PLE,0,0,0,0,0
4452,2012,COM,0,0,0,0,0
4453,2012,KAZ,0,3,2,6,11
4454,2012,BRU,0,0,0,0,0
4455,2012,IND,0,0,2,4,6
4456,2012,KSA,0,0,0,1,1
4457,2012,SYR,0,0,0,0,0
4458,2012,MDV,0,0,0,0,0
4459,2012,ETH,0,3,2,3,8
4460,2012,UAE,0,0,0,0,0
4461,2012,YAR,0,0,0,0,0
4462,2012,INA,0,0,2,1,3
4463,2012,PHI,0,0,0,0,0
4464,2012,SGP,0,0,0,2,2
4465,2012,UZB,0,0,0,3,3
4466,2012,KGZ,0,0,0,0,0
4467,2012,TJK,0,0,0,1,1
4468,2012,EUN,0,0,0,0,0
4469,2012,JPN,0,7,14,17,38
4470,2012,CGO,0,0,0,0,0
4471,2012,SUI,0,2,2,0,4
4472,2012,BRA,0,3,5,9,17
4473,2012,GDR,0,0,0,0,0
4474,2012,MGL,0,0,2,3,5
4475,2012,ISR,0,0,0,0,0
4476,2012,URU,0,0,0,0,0
4477,2012,SWE,0,1,4,3,8
4478,2012,SRI,0,0,0,0,0
4479,2012,ARM,0,0,1,1,2
4480,2012,CIV,0,0,0,0,0
4481,2012,KEN,0,2,4,7,13
4482,2012,BEN,0,0,0,0,0
4483,2012,GBR,1,29,18,18,65
4484,2012,GHA,0,0,0,0,0
4485,2012,SOM,0,0,0,0,0
4486,2012,MLI,0,0,0,0,0
4487,2012,AFG,0,0,0,1,1
4488,2012,POL,0,3,2,6,11
4489,2012,CRC,0,0,0,0,0
4490,2012,PAN,0,0,0,0,0
4491,2012,GEO,0,1,2,3,6
4492,2012,SLO,0,1,1,2,4
4493,2012,GUY,0,0,0,0,0
4494,2012,NZL,0,6,2,5,13
4495,2012,POR,0,0,1,0,1
4496,2012,PAR,0,0,0,0,0
4497,2012,ANG,0,0,0,0,0
4498,2012,VEN,0,1,0,0,1
4499,2012,COL,0,1,3,5,9
4500,2012,FRG,0,0,0,0,0
4501,2012,BAN,0,0,0,0,0
4502,2012,PER,0,0,0,0,0
4503,2012,ESA,0,0,0,0,0
4504,2012,PUR,0,0,1,1,2
4505,2012,UGA,0,1,0,0,1
4506,2012,HON,0,0,0,0,0
4507,2012,ECU,0,0,0,0,0
4508,2012,TKM,0,0,0,0,0
4509,2012,MRI,0,0,0,0,0
4510,2012,SEY,0,0,0,0,0
4511,2012,CZE,0,4,4,3,11
4512,2012,LUX,0,0,0,0,0
4513,2012,MTN,0,0,0,0,0
4514,2012,SKN,0,0,0,0,0
4515,2012,TTO,0,1,1,2,4
4516,2012,DOM,0,1,1,0,2
4517,2012,VIN,0,0,0,0,0
4518,2012,JAM,0,4,5,4,13
4519,2012,LBR,0,0,0,0,0
4520,2012,SUR,0,0,0,0,0
4521,2012,NEP,0,0,0,0,0
4522,2012,AUT,0,0,0,0,0
4523,2012,PLW,0,0,0,0,0
4524,2012,LTU,0,2,0,3,5
4525,2012,TOG,0,0,0,0,0
4526,2012,NAM,0,0,0,0,0
4527,2012,AHO,0,0,0,0,0
4528,2012,UKR,0,5,4,10,19
4529,2012,ISL,0,0,0,0,0
4530,2012,ASA,0,0,0,0,0
4531,2012,SAM,0,0,0,0,0
4532,2012,RWA,0,0,0,0,0
4533,2012,CRO,0,3,1,2,6
4534,2012,DMA,0,0,0,0,0
4535,2012,HAI,0,0,0,0,0
4536,2012,MLT,0,0,0,0,0
4537,2012,CYP,0,0,1,0,1
4538,2012,BIZ,0,0,0,0,0
4539,2012,YMD,0,0,0,0,0
4540,2012,THA,0,0,2,2,4
4541,2012,BER,0,0,0,0,0
4542,2012,ANZ,0,0,0,0,0
4543,2012,SCG,0,0,0,0,0
4544,2012,SLE,0,0,0,0,0
4545,2012,PNG,0,0,0,0,0
4546,2012,YEM,0,0,0,0,0
4547,2012,TLS,0,0,0,0,0
4548,2012,OMA,0,0,0,0,0
4549,2012,FIJ,0,0,0,0,0
4550,2012,VAN,0,0,0,0,0
4551,2012,MDA,0,0,0,0,0
4552,2012,BAH,0,1,0,0,1
4553,2012,GUA,0,0,1,0,1
4554,2012,YUG,0,0,0,0,0
4555,2012,LAT,0,1,0,1,2
4556,2012,SRB,0,1,1,2,4
4557,2012,IVB,0,0,0,0,0
4558,2012,MOZ,0,0,0,0,0
4559,2012,ISV,0,0,0,0,0
4560,2012,CAF,0,0,0,0,0
4561,2012,MAD,0,0,0,0,0
4562,2012,BIH,0,0,0,0,0
4563,2012,GUM,0,0,0,0,0
4564,2012,CAY,0,0,0,0,0
4565,2012,SVK,0,0,1,3,4
4566,2012,BAR,0,0,0,0,0
4567,2012,GBS,0,0,0,0,0
4568,2012,COD,0,0,0,0,0
4569,2012,GAB,0,0,1,0,1
4570,2012,SMR,0,0,0,0,0
4571,2012,LAO,0,0,0,0,0
4572,2012,BOT,0,0,1,0,1
4573,2012,ROT,0,0,0,0,0
4574,2012,KOR,0,13,9,9,31
4575,2012,CAM,0,0,0,0,0
4576,2012,PRK,0,4,0,2,6
4577,2012,SOL,0,0,0,0,0
4578,2012,SEN,0,0,0,0,0
4579,2012,CPV,0,0,0,0,0
4580,2012,GEQ,0,0,0,0,0
4581,2012,BOL,0,0,0,0,0
4582,2012,SAA,0,0,0,0,0
4583,2012,ANT,0,0,0,0,0
4584,2012,AND,0,0,0,0,0
4585,2012,ZIM,0,0,0,0,0
4586,2012,GRN,0,1,0,0,1
4587,2012,HKG,0,0,0,1,1
4588,2012,LCA,0,0,0,0,0
4589,2012,FSM,0,0,0,0,0
4590,2012,MYA,0,0,0,0,0
4591,2012,MAW,0,0,0,0,0
4592,2012,ZAM,0,0,0,0,0
4593,2012,TPE,0,1,0,1,2
4594,2012,STP,0,0,0,0,0
4595,2012,MKD,0,0,0,0,0
4596,2012,BOH,0,0,0,0,0
4597,2012,LIE,0,0,0,0,0
4598,2012,MNE,0,0,1,0,1
4599,2012,GAM,0,0,0,0,0
4600,2012,ALB,0,0,0,0,0
4601,2012,WIF,0,0,0,0,0
4602,2012,SWZ,0,0,0,0,0
4603,2012,NBO,0,0,0,0,0
4604,2012,BDI,0,0,0,0,0
4605,2012,ARU,0,0,0,0,0
4606,2012,NRU,0,0,0,0,0
4607,2012,VIE,0,0,0,1,1
4608,2012,BHU,0,0,0,0,0
4609,2012,MHL,0,0,0,0,0
4610,2012,KIR,0,0,0,0,0
4611,2012,UNK,0,0,0,0,0
4612,2012,TUV,0,0,0,0,0
4613,2012,TGA,0,0,0,0,0
4614,2012,NFL,0,0,0,0,0
4615,2012,KOS,0,0,0,0,0
4616,2012,SSD,0,0,0,0,0
4617,2012,LES,0,0,0,0,0
4618,2012,EOR,0,0,0,0,0
4619,2012,AIN,0,0,0,0,0
4620,2016,CHN,0,26,18,26,70
4621,2016,DEN,0,2,6,7,15
4622,2016,NED,0,8,7,4,19
4623,2016,FIN,0,0,0,1,1
4624,2016,NOR,0,0,0,4,4
4625,2016,ROU,0,1,1,2,4
4626,2016,EST,0,0,0,1,1
4627,2016,FRA,0,10,18,14,42
4628,2016,MAR,0,0,0,1,1
4629,2016,ESP,0,7,4,6,17
4630,2016,EGY,0,0,0,3,3
4631,2016,IRI,0,3,1,4,8
4632,2016,BUL,0,0,1,2,3
4633,2016,ITA,0,8,12,8,28
4634,2016,CHA,0,0,0,0,0
4635,2016,AZE,0,1,7,10,18
4636,2016,SUD,0,0,0,0,0
4637,2016,RUS,0,19,17,20,56
4638,2016,ARG,0,3,1,0,4
4639,2016,CUB,0,5,2,4,11
4640,2016,BLR,0,1,4,4,9
4641,2016,GRE,0,3,1,2,6
4642,2016,CMR,0,0,0,0,0
4643,2016,TUR,0,1,3,4,8
4644,2016,CHI,0,0,0,0,0
4645,2016,MEX,0,0,3,2,5
4646,2016,USA,0,46,37,38,121
4647,2016,URS,0,0,0,0,0
4648,2016,NCA,0,0,0,0,0
4649,2016,HUN,0,8,3,4,15
4650,2016,NGR,0,0,0,1,1
4651,2016,ALG,0,0,2,0,2
4652,2016,KUW,0,0,0,0,0
4653,2016,BRN,0,1,1,0,2
4654,2016,PAK,0,0,0,0,0
4655,2016,IRQ,0,0,0,0,0
4656,2016,LBN,0,0,0,0,0
4657,2016,QAT,0,0,1,0,1
4658,2016,MAS,0,0,4,1,5
4659,2016,GER,0,17,10,15,42
4660,2016,CAN,0,4,3,15,22
4661,2016,IRL,0,0,2,0,2
4662,2016,AUS,0,8,11,10,29
4663,2016,RSA,0,2,6,2,10
4664,2016,ERI,0,0,0,0,0
4665,2016,TAN,0,0,0,0,0
4666,2016,JOR,0,1,0,0,1
4667,2016,TUN,0,0,0,3,3
4668,2016,LBA,0,0,0,0,0
4669,2016,BEL,0,2,2,2,6
4670,2016,DJI,0,0,0,0,0
4671,2016,PLE,0,0,0,0,0
4672,2016,COM,0,0,0,0,0
4673,2016,KAZ,0,2,5,10,17
4674,2016,BRU,0,0,0,0,0
4675,2016,IND,0,0,1,1,2
4676,2016,KSA,0,0,0,0,0
4677,2016,SYR,0,0,0,0,0
4678,2016,MDV,0,0,0,0,0
4679,2016,ETH,0,1,2,5,8
4680,2016,UAE,0,0,0,1,1
4681,2016,YAR,0,0,0,0,0
4682,2016,INA,0,1,2,0,3
4683,2016,PHI,0,0,1,0,1
4684,2016,SGP,0,1,0,0,1
4685,2016,UZB,0,4,2,7,13
4686,2016,KGZ,0,0,0,0,0
4687,2016,TJK,0,1,0,0,1
4688,2016,EUN,0,0,0,0,0
4689,2016,JPN,0,12,8,21,41
4690,2016,CGO,0,0,0,0,0
4691,2016,SUI,0,3,2,2,7
4692,2016,BRA,1,7,6,6,19
4693,2016,GDR,0,0,0,0,0
4694,2016,MGL,0,0,1,1,2
4695,2016,ISR,0,0,0,2,2
4696,2016,URU,0,0,0,0,0
4697,2016,SWE,0,2,6,3,11
4698,2016,SRI,0,0,0,0,0
4699,2016,ARM,0,1,3,0,4
4700,2016,CIV,0,1,0,1,2
4701,2016,KEN,0,6,6,1,13
4702,2016,BEN,0,0,0,0,0
4703,2016,GBR,0,27,23,17,67
4704,2016,GHA,0,0,0,0,0
4705,2016,SOM,0,0,0,0,0
4706,2016,MLI,0,0,0,0,0
4707,2016,AFG,0,0,0,0,0
4708,2016,POL,0,2,3,6,11
4709,2016,CRC,0,0,0,0,0
4710,2016,PAN,0,0,0,0,0
4711,2016,GEO,0,2,1,4,7
4712,2016,SLO,0,1,2,1,4
4713,2016,GUY,0,0,0,0,0
4714,2016,NZL,0,4,9,5,18
4715,2016,POR,0,0,0,1,1
4716,2016,PAR,0,0,0,0,0
4717,2016,ANG,0,0,0,0,0
4718,2016,VEN,0,0,2,1,3
4719,2016,COL,0,3,2,3,8
4720,2016,FRG,0,0,0,0,0
4721,2016,BAN,0,0,0,0,0
4722,2016,PER,0,0,0,0,0
4723,2016,ESA,0,0,0,0,0
4724,2016,PUR,0,1,0,0,1
4725,2016,UGA,0,0,0,0,0
4726,2016,HON,0,0,0,0,0
4727,2016,ECU,0,0,0,0,0
4728,2016,TKM,0,0,0,0,0
4729,2016,MRI,0,0,0,0,0
4730,2016,SEY,0,0,0,0,0
4731,2016,CZE,0,1,2,7,10
4732,2016,LUX,0,0,0,0,0
4733,2016,MTN,0,0,0,0,0
4734,2016,SKN,0,0,0,0,0
4735,2016,TTO,0,0,0,1,1
4736,2016,DOM,0,0,0,1,1
4737,2016,VIN,0,0,0,0,0
4738,2016,JAM,0,6,3,2,11
4739,2016,LBR,0,0,0,0,0
4740,2016,SUR,0,0,0,0,0
4741,2016,NEP,0,0,0,0,0
4742,2016,AUT,0,0,0,1,1
4743,2016,PLW,0,0,0,0,0
4744,2016,LTU,0,0,1,3,4
4745,2016,TOG,0,0,0,0,0
4746,2016,NAM,0,0,0,0,0
4747,2016,AHO,0,0,0,0,0
4748,2016,UKR,0,2,5,4,11
4749,2016,ISL,0,0,0,0,0
4750,2016,ASA,0,0,0,0,0
4751,2016,SAM,0,0,0,0,0
4752,2016,RWA,0,0,0,0,0
4753,2016,CRO,0,5,3,2,10
4754,2016,DMA,0,0,0,0,0
4755,2016,HAI,0,0,0,0,0
4756,2016,MLT,0,0,0,0,0
4757,2016,CYP,0,0,0,0,0
4758,2016,BIZ,0,0,0,0,0
4759,2016,YMD,0,0,0,0,0
4760,2016,THA,0,2,2,2,6
4761,2016,BER,0,0,0,0,0
4762,2016,ANZ,0,0,0,0,0
4763,2016,SCG,0,0,0,0,0
4764,2016,SLE,0,0,0,0,0
4765,2016,PNG,0,0,0,0,0
4766,2016,YEM,0,0,0,0,0
4767,2016,TLS,0,0,0,0,0
4768,2016,OMA,0,0,0,0,0
4769,2016,FIJ,0,1,0,0,1
4770,2016,VAN,0,0,0,0,0
4771,2016,MDA,0,0,0,0,0
4772,2016,BAH,0,1,0,1,2
4773,2016,GUA,0,0,0,0,0
4774,2016,YUG,0,0,0,0,0
4775,2016,LAT,0,0,0,0,0
4776,2016,SRB,0,2,4,2,8
4777,2016,IVB,0,0,0,0,0
4778,2016,MOZ,0,0,0,0,0
4779,2016,ISV,0,0,0,0,0
4780,2016,CAF,0,0,0,0,0
4781,2016,MAD,0,0,0,0,0
4782,2016,BIH,0,0,0,0,0
4783,2016,GUM,0,0,0,0,0
4784,2016,CAY,0,0,0,0,0
4785,2016,SVK,0,2,2,0,4
4786,2016,BAR,0,0,0,0,0
4787,2016,GBS,0,0,0,0,0
4788,2016,COD,0,0,0,0,0
4789,2016,GAB,0,0,0,0,0
4790,2016,SMR,0,0,0,0,0
4791,2016,LAO,0,0,0,0,0
4792,2016,BOT,0,0,0,0,0
4793,2016,ROT,0,0,0,0,0
4794,2016,KOR,0,9,3,9,21
4795,2016,CAM,0,0,0,0,0
4796,2016,PRK,0,2,3,2,7
4797,2016,SOL,0,0,0,0,0
4798,2016,SEN,0,0,0,0,0
4799,2016,CPV,0,0,0,0,0
4800,2016,GEQ,0,0,0,0,0
4801,2016,BOL,0,0,0,0,0
4802,2016,SAA,0,0,0,0,0
4803,2016,ANT,0,0,0,0,0
4804,2016,AND,0,0,0,0,0
4805,2016,ZIM,0,0,0,0,0
4806,2016,GRN,0,0,1,0,1
4807,2016,HKG,0,0,0,0,0
4808,2016,LCA,0,0,0,0,0
4809,2016,FSM,0,0,0,0,0
4810,2016,MYA,0,0,0,0,0
4811,2016,MAW,0,0,0,0,0
4812,2016,ZAM,0,0,0,0,0
4813,2016,TPE,0,1,0,2,3
4814,2016,STP,0,0,0,0,0
4815,2016,MKD,0,0,0,0,0
4816,2016,BOH,0,0,0,0,0
4817,2016,LIE,0,0,0,0,0
4818,2016,MNE,0,0,0,0,0
4819,2016,GAM,0,0,0,0,0
4820,2016,ALB,0,0,0,0,0
4821,2016,WIF,0,0,0,0,0
4822,2016,SWZ,0,0,0,0,0
4823,2016,NBO,0,0,0,0,0
4824,2016,BDI,0,0,1,0,1
4825,2016,ARU,0,0,0,0,0
4826,2016,NRU,0,0,0,0,0
4827,2016,VIE,0,1,1,0,2
4828,2016,BHU,0,0,0,0,0
4829,2016,MHL,0,0,0,0,0
4830,2016,KIR,0,0,0,0,0
4831,2016,UNK,0,0,0,0,0
4832,2016,TUV,0,0,0,0,0
4833,2016,TGA,0,0,0,0,0
4834,2016,NFL,0,0,0,0,0
4835,2016,KOS,0,1,0,0,1
4836,2016,SSD,0,0,0,0,0
4837,2016,LES,0,0,0,0,0
4838,2016,EOR,0,0,0,0,0
4839,2016,AIN,0,0,0,0,0
4840,2020,CHN,0,38,32,19,89
4841,2020,DEN,0,3,4,4,11
4842,2020,NED,0,10,12,14,36
4843,2020,FIN,0,0,0,2,2
4844,2020,NOR,0,4,2,2,8
4845,2020,ROU,0,1,3,0,4
4846,2020,EST,0,1,0,1,2
4847,2020,FRA,0,10,12,11,33
4848,2020,MAR,0,1,0,0,1
4849,2020,ESP,0,3,8,6,17
4850,2020,EGY,0,1,1,4,6
4851,2020,IRI,0,3,2,2,7
4852,2020,BUL,0,3,1,2,6
4853,2020,ITA,0,10,10,20,40
4854,2020,CHA,0,0,0,0,0
4855,2020,AZE,0,0,3,4,7
4856,2020,SUD,0,0,0,0,0
4857,2020,RUS,0,0,0,0,0
4858,2020,ARG,0,0,1,2,3
4859,2020,CUB,0,7,3,5,15
4860,2020,BLR,0,1,3,3,7
4861,2020,GRE,0,2,1,1,4
4862,2020,CMR,0,0,0,0,0
4863,2020,TUR,0,2,2,9,13
4864,2020,CHI,0,0,0,0,0
4865,2020,MEX,0,0,0,4,4
4866,2020,USA,0,39,41,33,113
4867,2020,URS,0,0,0,0,0
4868,2020,NCA,0,0,0,0,0
4869,2020,HUN,0,6,7,7,20
4870,2020,NGR,0,0,1,1,2
4871,2020,ALG,0,0,0,0,0
4872,2020,KUW,0,0,0,1,1
4873,2020,BRN,0,0,1,0,1
4874,2020,PAK,0,0,0,0,0
4875,2020,IRQ,0,0,0,0,0
4876,2020,LBN,0,0,0,0,0
4877,2020,QAT,0,2,0,1,3
4878,2020,MAS,0,0,1,1,2
4879,2020,GER,0,10,11,16,37
4880,2020,CAN,0,7,7,10,24
4881,2020,IRL,0,2,0,2,4
4882,2020,AUS,0,17,7,22,46
4883,2020,RSA,0,1,2,0,3
4884,2020,ERI,0,0,0,0,0
4885,2020,TAN,0,0,0,0,0
4886,2020,JOR,0,0,1,1,2
4887,2020,TUN,0,1,1,0,2
4888,2020,LBA,0,0,0,0,0
4889,2020,BEL,0,3,1,3,7
4890,2020,DJI,0,0,0,0,0
4891,2020,PLE,0,0,0,0,0
4892,2020,COM,0,0,0,0,0
4893,2020,KAZ,0,0,0,8,8
4894,2020,BRU,0,0,0,0,0
4895,2020,IND,0,1,2,4,7
4896,2020,KSA,0,0,1,0,1
4897,2020,SYR,0,0,0,1,1
4898,2020,MDV,0,0,0,0,0
4899,2020,ETH,0,1,1,2,4
4900,2020,UAE,0,0,0,0,0
4901,2020,YAR,0,0,0,0,0
4902,2020,INA,0,1,1,3,5
4903,2020,PHI,0,1,2,1,4
4904,2020,SGP,0,0,0,0,0
4905,2020,UZB,0,3,0,2,5
4906,2020,KGZ,0,0,2,1,3
4907,2020,TJK,0,0,0,0,0
4908,2020,EUN,0,0,0,0,0
4909,2020,JPN,1,27,14,17,58
4910,2020,CGO,0,0,0,0,0
4911,2020,SUI,0,3,4,6,13
4912,2020,BRA,0,7,6,8,21
4913,2020,GDR,0,0,0,0,0
4914,2020,MGL,0,0,1,3,4
4915,2020,ISR,0,2,0,2,4
4916,2020,URU,0,0,0,0,0
4917,2020,SWE,0,3,6,0,9
4918,2020,SRI,0,0,0,0,0
4919,2020,ARM,0,0,2,2,4
4920,2020,CIV,0,0,0,1,1
4921,2020,KEN,0,4,4,2,10
4922,2020,BEN,0,0,0,0,0
4923,2020,GBR,0,22,20,22,64
4924,2020,GHA,0,0,0,1,1
4925,2020,SOM,0,0,0,0,0
4926,2020,MLI,0,0,0,0,0
4927,2020,AFG,0,0,0,0,0
4928,2020,POL,0,4,5,5,14
4929,2020,CRC,0,0,0,0,0
4930,2020,PAN,0,0,0,0,0
4931,2020,GEO,0,2,5,1,8
4932,2020,SLO,0,3,1,1,5
4933,2020,GUY,0,0,0,0,0
4934,2020,NZL,0,7,6,7,20
4935,2020,POR,0,1,1,2,4
4936,2020,PAR,0,0,0,0,0
4937,2020,ANG,0,0,0,0,0
4938,2020,VEN,0,1,3,0,4
4939,2020,COL,0,0,4,1,5
4940,2020,FRG,0,0,0,0,0
4941,2020,BAN,0,0,0,0,0
4942,2020,PER,0,0,0,0,0
4943,2020,ESA,0,0,0,0,0
4944,2020,PUR,0,1,0,0,1
4945,2020,UGA,0,2,1,1,4
4946,2020,HON,0,0,0,0,0
4947,2020,ECU,0,2,1,0,3
4948,2020,TKM,0,0,1,0,1
